Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Ateca,Cupra, 09.08.2023, POLOGNE,46 083 €,ESSENCE,10 KM,2023,AUTOMATIQUE,70-001
Ateca,Cupra, 09.08.2023, POLOGNE,45 275 €,ESSENCE,10 KM,2023,AUTOMATIQUE,70-001
Classe sl,Mercedes, 29.12.2023, PAYS-BAS,NC,ESSENCE,189 903 KM,1988,AUTOMATIQUE,7693
Hr-v,Honda, 16.06.2023, ALLEMAGNE,19 500 €,DIESEL,74 923 KM,2018,MANUELLE,47551
Octavia,Skoda, 16.06.2023, ALLEMAGNE,9 990 €,ESSENCE,104 216 KM,2013,MANUELLE,47551
408,Peugeot, 17.06.2023, ALLEMAGNE,37 490 €,ESSENCE,5 000 KM,2023,AUTOMATIQUE,47551
208,Peugeot, 17.06.2023, ALLEMAGNE,20 970 €,ESSENCE,3 500 KM,2022,MANUELLE,47551
X-trail,Nissan, 17.06.2023, ALLEMAGNE,27 555 €,ESSENCE,53 096 KM,2019,AUTOMATIQUE,47551
C4,Citroen, 22.06.2023, ALLEMAGNE,21 480 €,DIESEL,45 900 KM,2022,AUTOMATIQUE,47551
Kona,Hyundai, 22.06.2023, ALLEMAGNE,20 900 €,ESSENCE,28 969 KM,2018,MANUELLE,47551
Cx-5,Mazda, 28.06.2023, ALLEMAGNE,30 980 €,ESSENCE,20 918 KM,2020,AUTOMATIQUE,47551
Combo life,Opel, 28.06.2023, ALLEMAGNE,17 445 €,DIESEL,123 500 KM,2019,MANUELLE,47551
308,Peugeot, 28.06.2023, ALLEMAGNE,36 490 €,HYBRIDE,150 KM,2023,AUTOMATIQUE,47551
Insignia sports tourer,Opel, 29.06.2023, ALLEMAGNE,20 945 €,DIESEL,57 493 KM,2021,MANUELLE,47551
Combo life,Opel, 29.06.2023, ALLEMAGNE,17 445 €,DIESEL,123 500 KM,2019,MANUELLE,47551
308,Peugeot, 30.06.2023, ALLEMAGNE,36 490 €,HYBRIDE,150 KM,2023,AUTOMATIQUE,47551
Zafira,Opel, 05.07.2023, ALLEMAGNE,40 990 €,DIESEL,250 KM,2022,MANUELLE,47551
Astra sports tourer,Opel, 05.07.2023, ALLEMAGNE,37 945 €,ESSENCE,10 900 KM,2022,AUTOMATIQUE,47551
I30,Hyundai, 05.07.2023, ALLEMAGNE,22 900 €,ESSENCE,14 656 KM,2022,AUTOMATIQUE,47551
Astra sports tourer,Opel, 05.07.2023, ALLEMAGNE,37 944 €,ESSENCE,10 900 KM,2022,AUTOMATIQUE,47551
Serie 1,Bmw, 06.07.2023, ALLEMAGNE,10 800 €,DIESEL,151 800 KM,2017,MANUELLE,47551
Astra sports tourer,Opel, 07.07.2023, ALLEMAGNE,37 945 €,-,10 900 KM,2022,AUTOMATIQUE,47551
Classe slk,Mercedes, 14.07.2023, ALLEMAGNE,7 300 €,ESSENCE,187 055 KM,2005,AUTOMATIQUE,47551
Classe slk,Mercedes, 14.07.2023, ALLEMAGNE,7 300 €,ESSENCE,187 055 KM,2005,AUTOMATIQUE,47551
Ix35,Hyundai, 14.07.2023, ALLEMAGNE,11 945 €,ESSENCE,80 810 KM,2013,MANUELLE,47551
E-2008,Peugeot, 16.07.2023, ALLEMAGNE,33 770 €,ELECTRIQUE,4 500 KM,2022,AUTOMATIQUE,47551
Octavia combi,Skoda, 17.07.2023, ALLEMAGNE,8 590 €,ESSENCE,169 500 KM,2009,MANUELLE,47551
Grandland x,Opel, 19.07.2023, ALLEMAGNE,32 950 €,HYBRIDE,12 950 KM,2022,AUTOMATIQUE,47551
Classe sl,Mercedes, 29.12.2023, PAYS-BAS,NC,ESSENCE,189 903 KM,1988,AUTOMATIQUE,7693
Ateca,Cupra, 09.08.2023, POLOGNE,47 931 €,ESSENCE,10 KM,2023,AUTOMATIQUE,70-001
Ateca,Cupra, 09.08.2023, POLOGNE,44 328 €,ESSENCE,10 KM,2023,AUTOMATIQUE,70-001
Ateca,Cupra, 09.08.2023, POLOGNE,42 156 €,ESSENCE,10 KM,2023,AUTOMATIQUE,70-001
Kona,Hyundai, 09.08.2023, POLOGNE,32 686 €,HYBRIDE,1 000 KM,2023,AUTOMATIQUE,70-001
Swift,Suzuki, 10.08.2023, POLOGNE,3 442 €,ESSENCE,115 700 KM,2006,MANUELLE,70-001
Range rover evoque,Land rover, 10.08.2023, POLOGNE,49 964 €,DIESEL,15 000 KM,2022,AUTOMATIQUE,70-001
Kona,Hyundai, 10.08.2023, POLOGNE,48 509 €,ELECTRIQUE,3 000 KM,2023,AUTOMATIQUE,70-001
Classe e coupe,Mercedes, 11.08.2023, POLOGNE,49 641 €,DIESEL,56 600 KM,2019,AUTOMATIQUE,70-001
Focus,Ford, 11.08.2023, POLOGNE,9 679 €,DIESEL,148 260 KM,2017,MANUELLE,70-001
Micra,Nissan, 11.08.2023, POLOGNE,1 846 €,ESSENCE,153 102 KM,2004,MANUELLE,70-001
I30,Hyundai, 11.08.2023, POLOGNE,13 398 €,ESSENCE,116 000 KM,2021,MANUELLE,70-001
Classe glc,Mercedes, 12.08.2023, POLOGNE,47 331 €,DIESEL,64 303 KM,2021,AUTOMATIQUE,70-001
Arteon,Volkswagen, 12.08.2023, POLOGNE,39 962 €,ESSENCE,21 000 KM,2022,AUTOMATIQUE,70-001
Range rover sport,Land rover, 12.08.2023, POLOGNE,144 579 €,ESSENCE,21 300 KM,2022,AUTOMATIQUE,70-001
Classe e,Mercedes, 12.08.2023, POLOGNE,4 158 €,DIESEL,350 433 KM,2005,AUTOMATIQUE,70-001
Cayenne coupe,Porsche, 13.08.2023, POLOGNE,129 357 €,HYBRIDE,19 KM,2023,AUTOMATIQUE,70-001
Up!,Volkswagen, 14.08.2023, POLOGNE,4 273 €,ESSENCE,116 000 KM,2012,MANUELLE,70-001
Fabia,Skoda, 15.08.2023, POLOGNE,7 600 €,ESSENCE,24 000 KM,2020,MANUELLE,70-001
Serie 4,Bmw, 16.08.2023, POLOGNE,106 218 €,ESSENCE,8 200 KM,2023,AUTOMATIQUE,70-001
Juke,Nissan, 16.08.2023, POLOGNE,9 240 €,ESSENCE,120 000 KM,2015,MANUELLE,70-001
Tucson,Hyundai, 16.08.2023, POLOGNE,16 632 €,ESSENCE,95 400 KM,2017,MANUELLE,70-001
Range rover evoque,Land rover, 17.08.2023, POLOGNE,48 278 €,ESSENCE,20 406 KM,2022,AUTOMATIQUE,70-001
Q7,Audi, 18.08.2023, POLOGNE,65 810 €,DIESEL,59 200 KM,2021,AUTOMATIQUE,70-001
Classe s,Mercedes, 18.08.2023, POLOGNE,73 895 €,DIESEL,76 440 KM,2017,AUTOMATIQUE,70-001
Classe gle,Mercedes, 18.08.2023, POLOGNE,110 854 €,HYBRIDE,13 KM,2022,AUTOMATIQUE,70-001
Santa fe,Hyundai, 07.12.2023, ALLEMAGNE,33 990 €,DIESEL,69 978 KM,2019,AUTOMATIQUE,47551
C-hr,Toyota, 07.12.2023, ALLEMAGNE,30 450 €,HYBRIDE,2 500 KM,2023,AUTOMATIQUE,47551
Serie 5 touring,Bmw, 08.12.2023, ALLEMAGNE,6 300 €,DIESEL,150 000 KM,2008,AUTOMATIQUE,47551
Serie 5,Bmw, 08.12.2023, ALLEMAGNE,6 450 €,DIESEL,150 000 KM,2008,AUTOMATIQUE,47551
Passat,Volkswagen, 11.12.2023, ALLEMAGNE,2 850 €,DIESEL,226 000 KM,2007,MANUELLE,47551
Aygo x,Toyota, 11.12.2023, ALLEMAGNE,15 850 €,ESSENCE,17 630 KM,2023,MANUELLE,47551
Outlander,Mitsubishi, 11.12.2023, ALLEMAGNE,4 900 €,DIESEL,203 550 KM,2008,MANUELLE,47551
Astra,Opel, 12.12.2023, ALLEMAGNE,15 445 €,ESSENCE,29 266 KM,2020,MANUELLE,47551
C-hr,Toyota, 12.12.2023, ALLEMAGNE,24 750 €,HYBRIDE,24 897 KM,2023,AUTOMATIQUE,47551
C5x,Citroen, 12.12.2023, ALLEMAGNE,27 990 €,HYBRIDE,43 900 KM,2022,AUTOMATIQUE,47551
C5,Citroen, 13.12.2023, ALLEMAGNE,27 990 €,HYBRIDE,43 900 KM,2022,AUTOMATIQUE,47551
C3 aircross,Citroen, 13.12.2023, ALLEMAGNE,19 490 €,ESSENCE,25 000 KM,2020,AUTOMATIQUE,47551
C3 aircross,Citroen, 14.12.2023, ALLEMAGNE,19 490 €,ESSENCE,25 000 KM,2020,AUTOMATIQUE,47551
C3 aircross,Citroen, 14.12.2023, ALLEMAGNE,18 990 €,ESSENCE,32 600 KM,2022,MANUELLE,47551
E-c4,Citroen, 14.12.2023, ALLEMAGNE,26 390 €,ELECTRIQUE,13 700 KM,2021,AUTOMATIQUE,47551
C4,Citroen, 14.12.2023, ALLEMAGNE,21 480 €,DIESEL,45 900 KM,2022,AUTOMATIQUE,47551
C3 aircross,Citroen, 14.12.2023, ALLEMAGNE,22 350 €,DIESEL,33 600 KM,2022,AUTOMATIQUE,47551
C3 aircross,Citroen, 14.12.2023, ALLEMAGNE,18 990 €,ESSENCE,32 600 KM,2022,MANUELLE,47551
Camry,Toyota, 14.12.2023, ALLEMAGNE,27 490 €,HYBRIDE,36 916 KM,2020,AUTOMATIQUE,47551
Tucson,Hyundai, 15.12.2023, ALLEMAGNE,34 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,47551
I30,Hyundai, 15.12.2023, ALLEMAGNE,34 990 €,ESSENCE,10 KM,2023,MANUELLE,47551
Kona,Hyundai, 15.12.2023, ALLEMAGNE,22 900 €,HYBRIDE,68 935 KM,2020,MANUELLE,47551
Tucson,Hyundai, 15.12.2023, ALLEMAGNE,44 990 €,HYBRIDE,10 KM,2023,AUTOMATIQUE,47551
I30,Hyundai, 15.12.2023, ALLEMAGNE,36 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,47551
Ioniq,Hyundai, 15.12.2023, ALLEMAGNE,23 990 €,HYBRIDE,8 000 KM,2021,AUTOMATIQUE,47551
Grandland x,Opel, 21.07.2023, ALLEMAGNE,32 950 €,HYBRIDE,12 950 KM,2022,AUTOMATIQUE,47551
Astra sports tourer,Opel, 25.07.2023, ALLEMAGNE,23 245 €,ESSENCE,14 800 KM,2022,MANUELLE,47551
Astra sports tourer,Opel, 26.07.2023, ALLEMAGNE,23 245 €,ESSENCE,14 800 KM,2022,MANUELLE,47551
Astra sports tourer,Opel, 27.07.2023, ALLEMAGNE,23 245 €,ESSENCE,14 800 KM,2022,MANUELLE,47551
I40 wagon,Hyundai, 27.07.2023, ALLEMAGNE,11 500 €,DIESEL,127 430 KM,2015,AUTOMATIQUE,47551
Astra sports tourer,Opel, 28.07.2023, ALLEMAGNE,35 475 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47551
Astra,Opel, 01.08.2023, ALLEMAGNE,900 €,ESSENCE,193 000 KM,2003,MANUELLE,47551
Mokka-e,Opel, 01.08.2023, ALLEMAGNE,24 445 €,ELECTRIQUE,11 663 KM,2021,AUTOMATIQUE,47551
Insignia sports tourer,Opel, 05.08.2023, ALLEMAGNE,20 945 €,DIESEL,57 493 KM,2021,MANUELLE,47551
Corsa,Opel, 08.08.2023, ALLEMAGNE,26 900 €,ESSENCE,3 500 KM,2022,AUTOMATIQUE,47551
Corsa,Opel, 09.08.2023, ALLEMAGNE,26 900 €,ESSENCE,3 500 KM,2022,AUTOMATIQUE,47551
Insignia grand sport,Opel, 09.08.2023, ALLEMAGNE,22 445 €,DIESEL,68 505 KM,2021,AUTOMATIQUE,47551
Insignia grand sport,Opel, 09.08.2023, ALLEMAGNE,21 445 €,DIESEL,67 298 KM,2021,MANUELLE,47551
Insignia grand sport,Opel, 09.08.2023, ALLEMAGNE,22 444 €,DIESEL,68 505 KM,2021,AUTOMATIQUE,47551
E-c4,Citroen, 12.08.2023, ALLEMAGNE,27 990 €,ELECTRIQUE,4 161 KM,2022,AUTOMATIQUE,47551
Tt,Audi, 15.08.2023, ALLEMAGNE,21 444 €,ESSENCE,51 000 KM,2014,MANUELLE,47551
Fortwo cabrio,Smart, 15.08.2023, ALLEMAGNE,13 990 €,ESSENCE,48 900 KM,2018,MANUELLE,47551
C4 grand spacetourer,Citroen, 16.08.2023, ALLEMAGNE,26 490 €,ESSENCE,21 950 KM,2022,AUTOMATIQUE,47551
C4 grand spacetourer,Citroen, 18.08.2023, ALLEMAGNE,26 490 €,ESSENCE,21 950 KM,2022,AUTOMATIQUE,47551
Kuga,Ford, 18.08.2023, ALLEMAGNE,20 490 €,ESSENCE,88 000 KM,2018,MANUELLE,47551
Insignia grand sport,Opel, 19.08.2023, ALLEMAGNE,20 270 €,ESSENCE,49 000 KM,2017,AUTOMATIQUE,47551
Astra sports tourer,Opel, 19.08.2023, ALLEMAGNE,5 900 €,ESSENCE,141 550 KM,2015,MANUELLE,47551
Insignia grand sport,Opel, 19.08.2023, ALLEMAGNE,20 270 €,ESSENCE,49 000 KM,2017,AUTOMATIQUE,47551
Astra sports tourer,Opel, 20.08.2023, ALLEMAGNE,5 900 €,ESSENCE,141 550 KM,2015,MANUELLE,47551
Classe e,Mercedes, 22.08.2023, ALLEMAGNE,8 800 €,ESSENCE,197 000 KM,2010,AUTOMATIQUE,47551
Mx-30,Mazda, 18.08.2023, POLOGNE,32 316 €,ELECTRIQUE,6 005 KM,2022,AUTOMATIQUE,70-001
Mx-30,Mazda, 18.08.2023, POLOGNE,33 494 €,ELECTRIQUE,2 677 KM,2022,AUTOMATIQUE,70-001
Liana,Suzuki, 18.08.2023, POLOGNE,1 178 €,ESSENCE,202 981 KM,2002,MANUELLE,70-001
Sportage,Kia, 18.08.2023, POLOGNE,10 834 €,DIESEL,130 000 KM,2012,MANUELLE,70-001
Ateca,Seat, 18.08.2023, POLOGNE,18 942 €,ESSENCE,89 500 KM,2019,MANUELLE,70-001
Elantra,Hyundai, 18.08.2023, POLOGNE,7 161 €,ESSENCE,384 000 KM,2017,MANUELLE,70-001
Fabia,Skoda, 19.08.2023, POLOGNE,6 214 €,ESSENCE,203 400 KM,2015,MANUELLE,70-001
Classe c,Mercedes, 19.08.2023, POLOGNE,27 696 €,ESSENCE,47 280 KM,2018,AUTOMATIQUE,70-001
Classe gls,Mercedes, 19.08.2023, POLOGNE,133 953 €,DIESEL,4 200 KM,2022,AUTOMATIQUE,70-001
Astra,Opel, 19.08.2023, POLOGNE,30 027 €,DIESEL,9 885 KM,2023,AUTOMATIQUE,70-001
E-niro,Kia, 19.08.2023, POLOGNE,39 582 €,ELECTRIQUE,16 KM,2023,AUTOMATIQUE,70-001
Tipo,Fiat, 19.08.2023, POLOGNE,22 214 €,ESSENCE,10 KM,2023,MANUELLE,70-001
Tipo,Fiat, 19.08.2023, POLOGNE,22 189 €,HYBRIDE,10 KM,2023,MANUELLE,70-001
X4,Bmw, 20.08.2023, POLOGNE,23 076 €,DIESEL,228 000 KM,2014,AUTOMATIQUE,70-001
Ux,Lexus, 20.08.2023, POLOGNE,39 246 €,HYBRIDE,8 638 KM,2022,AUTOMATIQUE,70-001
Tipo,Fiat, 20.08.2023, POLOGNE,29 187 €,HYBRIDE,10 KM,2023,AUTOMATIQUE,70-001
Focus sw,Ford, 21.08.2023, POLOGNE,2 887 €,DIESEL,350 000 KM,2008,MANUELLE,70-001
Pajero,Mitsubishi, 21.08.2023, POLOGNE,6 837 €,DIESEL,360 KM,2004,AUTOMATIQUE,70-001
Koleos,Renault, 21.08.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2008,MANUELLE,70-001
Ghibli,Maserati, 21.08.2023, POLOGNE,39 269 €,ESSENCE,87 083 KM,2017,AUTOMATIQUE,70-001
Kuga,Ford, 22.08.2023, POLOGNE,26 541 €,ESSENCE,35 400 KM,2022,MANUELLE,70-001
Serie 4,Bmw, 22.08.2023, POLOGNE,20 443 €,ESSENCE,174 500 KM,2014,AUTOMATIQUE,70-001
Focus,Ford, 22.08.2023, POLOGNE,3 904 €,ESSENCE,178 900 KM,2008,MANUELLE,70-001
A5,Audi, 23.08.2023, POLOGNE,61 421 €,ESSENCE,660 KM,2023,AUTOMATIQUE,70-001
Classe c,Mercedes, 23.08.2023, POLOGNE,4 828 €,DIESEL,188 000 KM,2009,AUTOMATIQUE,70-001
Movano,Opel, 16.12.2023, ALLEMAGNE,5 750 €,DIESEL,306 000 KM,1999,MANUELLE,47551
I30,Hyundai, 16.12.2023, ALLEMAGNE,15 990 €,ESSENCE,50 917 KM,2020,MANUELLE,47551
I10,Hyundai, 16.12.2023, ALLEMAGNE,17 290 €,ESSENCE,20 KM,2023,AUTOMATIQUE,47551
I10,Hyundai, 16.12.2023, ALLEMAGNE,19 990 €,ESSENCE,907 KM,2022,MANUELLE,47551
I20,Hyundai, 16.12.2023, ALLEMAGNE,19 990 €,ESSENCE,20 KM,2022,AUTOMATIQUE,47551
Ioniq,Hyundai, 16.12.2023, ALLEMAGNE,24 990 €,HYBRIDE,26 427 KM,2021,AUTOMATIQUE,47551
Bayon,Hyundai, 16.12.2023, ALLEMAGNE,22 490 €,ESSENCE,6 212 KM,2022,MANUELLE,47551
I30,Hyundai, 16.12.2023, ALLEMAGNE,25 990 €,DIESEL,39 850 KM,2021,MANUELLE,47551
Ioniq,Hyundai, 16.12.2023, ALLEMAGNE,23 990 €,HYBRIDE,24 495 KM,2021,AUTOMATIQUE,47551
Ioniq,Hyundai, 16.12.2023, ALLEMAGNE,23 990 €,HYBRIDE,17 149 KM,2021,AUTOMATIQUE,47551
Kona,Hyundai, 16.12.2023, ALLEMAGNE,26 990 €,HYBRIDE,12 KM,2023,AUTOMATIQUE,47551
Kona,Hyundai, 16.12.2023, ALLEMAGNE,36 990 €,ESSENCE,18 KM,2023,AUTOMATIQUE,47551
Staria,Hyundai, 16.12.2023, ALLEMAGNE,53 990 €,DIESEL,2 155 KM,2023,AUTOMATIQUE,47551
Classe cls,Mercedes, 17.12.2023, ALLEMAGNE,12 500 €,DIESEL,149 809 KM,2010,AUTOMATIQUE,47551
Serie 3 touring,Bmw, 17.12.2023, ALLEMAGNE,4 800 €,DIESEL,191 810 KM,2008,MANUELLE,47551
C4 grand picasso,Citroen, 17.12.2023, ALLEMAGNE,12 900 €,DIESEL,152 560 KM,2015,AUTOMATIQUE,47551
Golf,Volkswagen, 18.12.2023, ALLEMAGNE,5 200 €,ESSENCE,164 000 KM,2009,MANUELLE,47551
Ram 1500,Ram trucks, 18.12.2023, ALLEMAGNE,22 000 €,ESSENCE,185 000 KM,2012,AUTOMATIQUE,47551
Type 170,Mercedes, 19.12.2023, ALLEMAGNE,33 950 €,ESSENCE,20 264 KM,1952,MANUELLE,47551
I30 fastback,Hyundai, 19.12.2023, ALLEMAGNE,17 500 €,ESSENCE,40 700 KM,2019,MANUELLE,47551
108,Peugeot, 19.12.2023, ALLEMAGNE,9 990 €,ESSENCE,48 500 KM,2019,MANUELLE,47551
Zafira,Opel, 21.12.2023, ALLEMAGNE,34 950 €,DIESEL,52 800 KM,2021,AUTOMATIQUE,47551
Jazz,Honda, 21.12.2023, ALLEMAGNE,6 900 €,ESSENCE,95 100 KM,2009,AUTOMATIQUE,47551
Spacetourer,Citroen, 21.12.2023, ALLEMAGNE,44 990 €,DIESEL,43 000 KM,2022,AUTOMATIQUE,47551
C5 aircross,Citroen, 21.12.2023, ALLEMAGNE,30 490 €,DIESEL,100 KM,2023,AUTOMATIQUE,47551
Mondeo,Ford, 23.08.2023, ALLEMAGNE,2 200 €,ESSENCE,77 500 KM,1997,AUTOMATIQUE,47551
Golf,Volkswagen, 26.08.2023, ALLEMAGNE,19 500 €,ESSENCE,86 000 KM,2006,MANUELLE,47551
Corsa,Opel, 28.08.2023, ALLEMAGNE,14 845 €,ESSENCE,47 675 KM,2021,MANUELLE,47551
Mokka,Opel, 28.08.2023, ALLEMAGNE,22 945 €,ESSENCE,26 100 KM,2021,MANUELLE,47551
Combo life,Opel, 30.08.2023, ALLEMAGNE,29 900 €,ESSENCE,6 890 KM,2022,AUTOMATIQUE,47551
Combo life,Opel, 30.08.2023, ALLEMAGNE,29 900 €,ESSENCE,6 890 KM,2022,AUTOMATIQUE,47551
Berlingo,Citroen, 31.08.2023, ALLEMAGNE,19 390 €,DIESEL,87 000 KM,2019,MANUELLE,47551
Corsa,Opel, 01.09.2023, ALLEMAGNE,15 245 €,DIESEL,27 026 KM,2021,MANUELLE,47551
Mokka,Opel, 01.09.2023, ALLEMAGNE,19 445 €,DIESEL,42 027 KM,2022,MANUELLE,47551
Crossland x,Opel, 01.09.2023, ALLEMAGNE,20 945 €,ESSENCE,9 674 KM,2022,AUTOMATIQUE,47551
Crossland x,Opel, 01.09.2023, ALLEMAGNE,20 445 €,ESSENCE,2 658 KM,2022,MANUELLE,47551
C5 aircross,Citroen, 01.09.2023, ALLEMAGNE,35 888 €,ESSENCE,2 000 KM,2022,AUTOMATIQUE,47551
Corolla,Toyota, 01.09.2023, ALLEMAGNE,20 888 €,HYBRIDE,49 418 KM,2020,AUTOMATIQUE,47551
Corsa,Opel, 02.09.2023, ALLEMAGNE,15 244 €,DIESEL,27 026 KM,2021,MANUELLE,47551
Crossland x,Opel, 03.09.2023, ALLEMAGNE,20 445 €,ESSENCE,2 658 KM,2022,MANUELLE,47551
Astra,Opel, 05.09.2023, ALLEMAGNE,27 990 €,ESSENCE,150 KM,2023,MANUELLE,47551
X1,Bmw, 07.09.2023, ALLEMAGNE,31 960 €,ESSENCE,52 200 KM,2020,AUTOMATIQUE,47551
C3 aircross,Citroen, 08.09.2023, ALLEMAGNE,20 990 €,ESSENCE,11 000 KM,2021,MANUELLE,47551
Yaris,Toyota, 09.09.2023, ALLEMAGNE,25 333 €,HYBRIDE,1 000 KM,2023,AUTOMATIQUE,47551
Yaris,Toyota, 09.09.2023, ALLEMAGNE,25 555 €,HYBRIDE,10 KM,2023,AUTOMATIQUE,47551
C3 aircross,Citroen, 09.09.2023, ALLEMAGNE,20 990 €,ESSENCE,11 000 KM,2021,MANUELLE,47551
I30,Hyundai, 16.09.2023, ALLEMAGNE,22 900 €,ESSENCE,14 656 KM,2022,MANUELLE,47551
I30,Hyundai, 18.09.2023, ALLEMAGNE,12 250 €,ESSENCE,37 994 KM,2018,MANUELLE,47551
C3 aircross,Citroen, 20.09.2023, ALLEMAGNE,18 995 €,ESSENCE,31 500 KM,2021,AUTOMATIQUE,47551
Jumpy,Citroen, 20.09.2023, ALLEMAGNE,24 990 €,DIESEL,79 000 KM,2021,MANUELLE,47551
Kuga,Ford, 23.08.2023, POLOGNE,33 240 €,ESSENCE,10 KM,2023,MANUELLE,70-001
301,Peugeot, 23.08.2023, POLOGNE,5 752 €,ESSENCE,76 000 KM,2013,MANUELLE,70-001
E-niro,Kia, 23.08.2023, POLOGNE,41 325 €,ELECTRIQUE,8 165 KM,2022,AUTOMATIQUE,70-001
Insignia,Opel, 24.08.2023, POLOGNE,5 544 €,DIESEL,332 000 KM,2012,MANUELLE,70-001
Ka,Ford, 24.08.2023, POLOGNE,1 617 €,ESSENCE,200 000 KM,2009,MANUELLE,70-001
Golf,Volkswagen, 24.08.2023, POLOGNE,13 859 €,DIESEL,177 421 KM,2018,AUTOMATIQUE,70-001
Touran,Volkswagen, 24.08.2023, POLOGNE,15 246 €,ESSENCE,203 200 KM,2016,MANUELLE,70-001
Serie 1 coupe,Bmw, 24.08.2023, POLOGNE,21 944 €,ESSENCE,141 008 KM,2013,AUTOMATIQUE,70-001
Meriva,Opel, 24.08.2023, POLOGNE,2 749 €,ESSENCE,217 000 KM,2006,MANUELLE,70-001
Leon,Seat, 24.08.2023, POLOGNE,1 846 €,ESSENCE,399 000 KM,2003,MANUELLE,70-001
A4,Audi, 25.08.2023, POLOGNE,33 471 €,ESSENCE,11 844 KM,2021,AUTOMATIQUE,70-001
Yaris,Toyota, 25.08.2023, POLOGNE,8 755 €,ESSENCE,113 000 KM,2017,MANUELLE,70-001
308,Peugeot, 25.08.2023, POLOGNE,4 366 €,DIESEL,236 000 KM,2011,MANUELLE,70-001
V40,Volvo, 25.08.2023, POLOGNE,20 766 €,DIESEL,80 700 KM,2019,AUTOMATIQUE,70-001
Vito,Mercedes, 26.08.2023, POLOGNE,54 364 €,DIESEL,10 KM,2022,AUTOMATIQUE,70-001
T-roc,Volkswagen, 26.08.2023, POLOGNE,20 674 €,ESSENCE,63 800 KM,2018,MANUELLE,70-001
308,Peugeot, 26.08.2023, POLOGNE,13 859 €,ESSENCE,66 000 KM,2021,MANUELLE,70-001
308,Peugeot, 26.08.2023, POLOGNE,1 386 €,ESSENCE,197 619 KM,2008,MANUELLE,70-001
3,Mazda, 26.08.2023, POLOGNE,17 902 €,ESSENCE,96 000 KM,2019,MANUELLE,70-001
Classe s,Mercedes, 27.08.2023, POLOGNE,281 582 €,ESSENCE,-,2023,AUTOMATIQUE,70-001
Classe c,Mercedes, 27.08.2023, POLOGNE,31 415 €,HYBRIDE,62 000 KM,2017,AUTOMATIQUE,70-001
Grand cherokee,Jeep, 27.08.2023, POLOGNE,25 178 €,DIESEL,54 000 KM,2017,AUTOMATIQUE,70-001
V60,Volvo, 28.08.2023, POLOGNE,46 176 €,ESSENCE,8 300 KM,2022,AUTOMATIQUE,70-001
Serie 3,Bmw, 28.08.2023, POLOGNE,6 422 €,ESSENCE,133 020 KM,1992,MANUELLE,70-001
B-max,Ford, 28.08.2023, POLOGNE,4 966 €,DIESEL,210 000 KM,2013,MANUELLE,70-001
Serie 1,Bmw, 22.12.2023, ALLEMAGNE,15 900 €,DIESEL,183 600 KM,2020,AUTOMATIQUE,47551
Serie 1,Bmw, 22.12.2023, ALLEMAGNE,16 900 €,DIESEL,157 000 KM,2020,AUTOMATIQUE,47551
C5 aircross,Citroen, 23.12.2023, ALLEMAGNE,30 490 €,DIESEL,100 KM,2023,AUTOMATIQUE,47551
C5 aircross,Citroen, 23.12.2023, ALLEMAGNE,31 990 €,DIESEL,100 KM,2023,AUTOMATIQUE,47551
Serie 3 touring,Bmw, 23.12.2023, ALLEMAGNE,3 900 €,DIESEL,353 767 KM,2012,MANUELLE,47551
Serie 3,Bmw, 23.12.2023, ALLEMAGNE,3 900 €,DIESEL,353 767 KM,2012,MANUELLE,47551
Caravelle,Volkswagen, 23.12.2023, ALLEMAGNE,36 000 €,DIESEL,53 000 KM,2018,AUTOMATIQUE,47551
Astra,Opel, 23.12.2023, ALLEMAGNE,15 945 €,ESSENCE,49 056 KM,2021,MANUELLE,47551
Astra,Opel, 23.12.2023, ALLEMAGNE,14 445 €,ESSENCE,66 028 KM,2021,MANUELLE,47551
Astra,Opel, 23.12.2023, ALLEMAGNE,14 745 €,ESSENCE,75 886 KM,2021,MANUELLE,47551
Astra sports tourer,Opel, 23.12.2023, ALLEMAGNE,16 445 €,ESSENCE,37 848 KM,2021,MANUELLE,47551
Insignia sports tourer,Opel, 23.12.2023, ALLEMAGNE,21 445 €,DIESEL,66 978 KM,2021,AUTOMATIQUE,47551
Astra sports tourer,Opel, 23.12.2023, ALLEMAGNE,16 445 €,ESSENCE,37 848 KM,2021,MANUELLE,47551
Astra,Opel, 23.12.2023, ALLEMAGNE,8 500 €,ESSENCE,131 140 KM,2013,MANUELLE,47551
Insignia sports tourer,Opel, 23.12.2023, ALLEMAGNE,21 445 €,DIESEL,66 978 KM,2021,AUTOMATIQUE,47551
Astra gtc,Opel, 23.12.2023, ALLEMAGNE,8 500 €,ESSENCE,131 140 KM,2013,MANUELLE,47551
C3 aircross,Citroen, 24.12.2023, ALLEMAGNE,12 900 €,DIESEL,95 300 KM,2019,MANUELLE,47551
I10,Hyundai, 24.12.2023, ALLEMAGNE,2 950 €,ESSENCE,75 000 KM,2009,MANUELLE,47551
