"Car Name" "Car Details" "Car Price"
"2020 HYUNDAI ELANTRA SE - 5NPD74LF0LH617068" "Asking price $19,990 near Manahawkin, NJ 08050 miles driven 9,255 mi avg. miles 2,313 mi/yr condition Certified Pre-Owned body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 617068 vin # 5NPD74LF0LH617068 History Vehicle Report avg mileage 35 mpg fuel type Gasoline features Full Options List" "$ 19,990

$358.30 Est. Mo."
"2013 KIA SORENTO EX - 5XYKUDA63DG404529" "Asking price $10,487 near Lowell, MA 01851 miles driven 113,137 mi avg. miles 10,285 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Red stock # 404529 vin # 5XYKUDA63DG404529 History Vehicle Report fuel type Gasoline features Full Options List" "$ 10,487

$187.97 Est. Mo."
"2002 CADILLAC ESCALADE EXT - 3GYEK63N02G327534" "Asking price $10,995 near San Marcos, CA 92078 miles driven 134,798 mi avg. miles 6,127 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain AWD exterior color Beige interior color Tan stock # 327534 vin # 3GYEK63N02G327534 History Vehicle Report avg mileage 12 mpg fuel type Gasoline features Full Options List" "$ 10,995

$197.07 Est. Mo."
"2019 RAM 1500 BIG HORN/LONE STAR - 1C6SRFFT5KN704193" "Asking price $32,354 price drop $33,990 $1,636 near West Islip, NY 11795 miles driven 52,803 mi avg. miles 10,560 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 704193 vin # 1C6SRFFT5KN704193 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 33,990
$ 32,354

$579.91 Est. Mo."
"2018 FORD F-150 PLATINUM - 1FTEW1EG1JFB86033" "Asking price $33,999 near Sparta, WI 54656 miles driven 82,926 mi avg. miles 13,821 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # B86033 vin # 1FTEW1EG1JFB86033 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 33,999

$609.40 Est. Mo."
"2021 KIA SOUL X-LINE - KNDJ23AUXM7138546" "Asking price $18,154 near Sandusky, OH 44870 miles driven 46,025 mi avg. miles 15,341 mi/yr condition Certified Pre-Owned body style Wagon engine 4 Cyl transmission Automatic drivetrain FWD exterior color Green interior color Black stock # 138546 vin # KNDJ23AUXM7138546 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 18,154

$325.39 Est. Mo."
"2021 NISSAN ROGUE SV - 5N1AT3BB0MC826987" "Asking price $26,700 price drop $28,400 $1,700 near Okemos, MI 48864 miles driven 23,726 mi avg. miles 7,908 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 826987 vin # 5N1AT3BB0MC826987 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 28,400
$ 26,700

$478.57 Est. Mo."
"2018 GMC SIERRA 2500HD SLT - 1GT12TEY8JF138172" "Asking price $53,589 near Bloomsburg, PA 17815 miles driven 57,249 mi avg. miles 9,541 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Gray interior color Black stock # 138172 vin # 1GT12TEY8JF138172 History Vehicle Report fuel type Diesel features Full Options List" "$ 53,589

$960.53 Est. Mo."
"2017 CHEVROLET TRAVERSE LT LT1 - 1GNKRGKD4HJ247820" "Asking price $15,995 near Newport News, VA 23608 miles driven 94,694 mi avg. miles 13,527 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Black stock # 247820 vin # 1GNKRGKD4HJ247820 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 15,995

$286.69 Est. Mo."
"2020 LINCOLN AVIATOR BLACK LABEL - 5LM5J9XC5LGL15405" "Asking price $54,823 near Somerset, KY 42501 miles driven 49,788 mi avg. miles 12,447 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Blue interior color Tan stock # L15405 vin # 5LM5J9XC5LGL15405 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 54,823

$982.65 Est. Mo."
"2023 HYUNDAI KONA SEL - KM8K6CAB9PU998382" "Asking price $22,981 price drop $24,500 $1,519 near Palmdale, CA 93551 miles driven 3,718 mi avg. miles 3,718 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 998382 vin # KM8K6CAB9PU998382 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 24,500
$ 22,981

$411.91 Est. Mo."
"2007 TOYOTA RAV4 LIMITED EDITION - JTMBK31V375033425" "Asking price $6,500 near North Bergen, NJ 07047 miles driven 131,000 mi avg. miles 7,705 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Silver interior color Gray stock # 033425 vin # JTMBK31V375033425 History Vehicle Report avg mileage 21 mpg fuel type Gasoline features Full Options List" "$ 6,500

$116.51 Est. Mo."
"2019 CHEVROLET TRAVERSE PREMIER - 1GNEVKKW4KJ138374" "Asking price $31,470 near Conneaut, OH 44030 miles driven 65,954 mi avg. miles 13,190 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Red stock # 138374 vin # 1GNEVKKW4KJ138374 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 31,470

$564.07 Est. Mo."
"2018 KIA CADENZA LIMITED - KNALC4J1XJ5096417" "Asking price $20,995 price drop $25,500 $4,505 near Saginaw, MI 48603 miles driven 50,157 mi avg. miles 8,359 mi/yr condition Used body style Sedan engine 6 Cyl transmission Automatic drivetrain FWD exterior color White interior color Black stock # 096417 vin # KNALC4J1XJ5096417 History Vehicle Report avg mileage 23 mpg fuel type Gasoline features Full Options List" "$ 25,500
$ 20,995

$376.31 Est. Mo."
"2011 TOYOTA RAV4 - 2T3ZF4DV3BW073252" "Asking price $9,995 near Sacramento, CA 95838 miles driven 131,047 mi avg. miles 10,080 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 073252 vin # 2T3ZF4DV3BW073252 History Vehicle Report avg mileage 24 mpg fuel type Gasoline features Full Options List" "$ 9,995

$179.15 Est. Mo."
"2020 HYUNDAI ELANTRA SE - 5NPD74LF0LH617068" "Asking price $19,990 near Manahawkin, NJ 08050 miles driven 9,255 mi avg. miles 2,313 mi/yr condition Certified Pre-Owned body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 617068 vin # 5NPD74LF0LH617068 History Vehicle Report avg mileage 35 mpg fuel type Gasoline features Full Options List" "$ 19,990

$358.30 Est. Mo."
"2013 KIA SORENTO EX - 5XYKUDA63DG404529" "Asking price $10,487 near Lowell, MA 01851 miles driven 113,137 mi avg. miles 10,285 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Red stock # 404529 vin # 5XYKUDA63DG404529 History Vehicle Report fuel type Gasoline features Full Options List" "$ 10,487

$187.97 Est. Mo."
"2002 CADILLAC ESCALADE EXT - 3GYEK63N02G327534" "Asking price $10,995 near San Marcos, CA 92078 miles driven 134,798 mi avg. miles 6,127 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain AWD exterior color Beige interior color Tan stock # 327534 vin # 3GYEK63N02G327534 History Vehicle Report avg mileage 12 mpg fuel type Gasoline features Full Options List" "$ 10,995

$197.07 Est. Mo."
"2019 RAM 1500 BIG HORN/LONE STAR - 1C6SRFFT5KN704193" "Asking price $32,354 price drop $33,990 $1,636 near West Islip, NY 11795 miles driven 52,803 mi avg. miles 10,560 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 704193 vin # 1C6SRFFT5KN704193 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 33,990
$ 32,354

$579.91 Est. Mo."
"2018 FORD F-150 PLATINUM - 1FTEW1EG1JFB86033" "Asking price $33,999 near Sparta, WI 54656 miles driven 82,926 mi avg. miles 13,821 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # B86033 vin # 1FTEW1EG1JFB86033 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 33,999

$609.40 Est. Mo."
"2021 KIA SOUL X-LINE - KNDJ23AUXM7138546" "Asking price $18,154 near Sandusky, OH 44870 miles driven 46,025 mi avg. miles 15,341 mi/yr condition Certified Pre-Owned body style Wagon engine 4 Cyl transmission Automatic drivetrain FWD exterior color Green interior color Black stock # 138546 vin # KNDJ23AUXM7138546 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 18,154

$325.39 Est. Mo."
"2021 NISSAN ROGUE SV - 5N1AT3BB0MC826987" "Asking price $26,700 price drop $28,400 $1,700 near Okemos, MI 48864 miles driven 23,726 mi avg. miles 7,908 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 826987 vin # 5N1AT3BB0MC826987 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 28,400
$ 26,700

$478.57 Est. Mo."
"2018 GMC SIERRA 2500HD SLT - 1GT12TEY8JF138172" "Asking price $53,589 near Bloomsburg, PA 17815 miles driven 57,249 mi avg. miles 9,541 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Gray interior color Black stock # 138172 vin # 1GT12TEY8JF138172 History Vehicle Report fuel type Diesel features Full Options List" "$ 53,589

$960.53 Est. Mo."
"2017 CHEVROLET TRAVERSE LT LT1 - 1GNKRGKD4HJ247820" "Asking price $15,995 near Newport News, VA 23608 miles driven 94,694 mi avg. miles 13,527 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Black stock # 247820 vin # 1GNKRGKD4HJ247820 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 15,995

$286.69 Est. Mo."
"2020 LINCOLN AVIATOR BLACK LABEL - 5LM5J9XC5LGL15405" "Asking price $54,823 near Somerset, KY 42501 miles driven 49,788 mi avg. miles 12,447 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Blue interior color Tan stock # L15405 vin # 5LM5J9XC5LGL15405 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 54,823

$982.65 Est. Mo."
"2023 HYUNDAI KONA SEL - KM8K6CAB9PU998382" "Asking price $22,981 price drop $24,500 $1,519 near Palmdale, CA 93551 miles driven 3,718 mi avg. miles 3,718 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 998382 vin # KM8K6CAB9PU998382 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 24,500
$ 22,981

$411.91 Est. Mo."
"2007 TOYOTA RAV4 LIMITED EDITION - JTMBK31V375033425" "Asking price $6,500 near North Bergen, NJ 07047 miles driven 131,000 mi avg. miles 7,705 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Silver interior color Gray stock # 033425 vin # JTMBK31V375033425 History Vehicle Report avg mileage 21 mpg fuel type Gasoline features Full Options List" "$ 6,500

$116.51 Est. Mo."
"2019 CHEVROLET TRAVERSE PREMIER - 1GNEVKKW4KJ138374" "Asking price $31,470 near Conneaut, OH 44030 miles driven 65,954 mi avg. miles 13,190 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Red stock # 138374 vin # 1GNEVKKW4KJ138374 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 31,470

$564.07 Est. Mo."
"2018 KIA CADENZA LIMITED - KNALC4J1XJ5096417" "Asking price $20,995 price drop $25,500 $4,505 near Saginaw, MI 48603 miles driven 50,157 mi avg. miles 8,359 mi/yr condition Used body style Sedan engine 6 Cyl transmission Automatic drivetrain FWD exterior color White interior color Black stock # 096417 vin # KNALC4J1XJ5096417 History Vehicle Report avg mileage 23 mpg fuel type Gasoline features Full Options List" "$ 25,500
$ 20,995

$376.31 Est. Mo."
"2011 TOYOTA RAV4 - 2T3ZF4DV3BW073252" "Asking price $9,995 near Sacramento, CA 95838 miles driven 131,047 mi avg. miles 10,080 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 073252 vin # 2T3ZF4DV3BW073252 History Vehicle Report avg mileage 24 mpg fuel type Gasoline features Full Options List" "$ 9,995

$179.15 Est. Mo."
"2020 HYUNDAI ELANTRA SE - 5NPD74LF0LH617068" "Asking price $19,990 near Manahawkin, NJ 08050 miles driven 9,255 mi avg. miles 2,313 mi/yr condition Certified Pre-Owned body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 617068 vin # 5NPD74LF0LH617068 History Vehicle Report avg mileage 35 mpg fuel type Gasoline features Full Options List" "$ 19,990

$358.30 Est. Mo."
"2013 KIA SORENTO EX - 5XYKUDA63DG404529" "Asking price $10,487 near Lowell, MA 01851 miles driven 113,137 mi avg. miles 10,285 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Red stock # 404529 vin # 5XYKUDA63DG404529 History Vehicle Report fuel type Gasoline features Full Options List" "$ 10,487

$187.97 Est. Mo."
"2002 CADILLAC ESCALADE EXT - 3GYEK63N02G327534" "Asking price $10,995 near San Marcos, CA 92078 miles driven 134,798 mi avg. miles 6,127 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain AWD exterior color Beige interior color Tan stock # 327534 vin # 3GYEK63N02G327534 History Vehicle Report avg mileage 12 mpg fuel type Gasoline features Full Options List" "$ 10,995

$197.07 Est. Mo."
"2019 RAM 1500 BIG HORN/LONE STAR - 1C6SRFFT5KN704193" "Asking price $32,354 price drop $33,990 $1,636 near West Islip, NY 11795 miles driven 52,803 mi avg. miles 10,560 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 704193 vin # 1C6SRFFT5KN704193 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 33,990
$ 32,354

$579.91 Est. Mo."
"2018 FORD F-150 PLATINUM - 1FTEW1EG1JFB86033" "Asking price $33,999 near Sparta, WI 54656 miles driven 82,926 mi avg. miles 13,821 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # B86033 vin # 1FTEW1EG1JFB86033 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 33,999

$609.40 Est. Mo."
"2021 KIA SOUL X-LINE - KNDJ23AUXM7138546" "Asking price $18,154 near Sandusky, OH 44870 miles driven 46,025 mi avg. miles 15,341 mi/yr condition Certified Pre-Owned body style Wagon engine 4 Cyl transmission Automatic drivetrain FWD exterior color Green interior color Black stock # 138546 vin # KNDJ23AUXM7138546 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 18,154

$325.39 Est. Mo."
"2021 NISSAN ROGUE SV - 5N1AT3BB0MC826987" "Asking price $26,700 price drop $28,400 $1,700 near Okemos, MI 48864 miles driven 23,726 mi avg. miles 7,908 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 826987 vin # 5N1AT3BB0MC826987 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 28,400
$ 26,700

$478.57 Est. Mo."
"2018 GMC SIERRA 2500HD SLT - 1GT12TEY8JF138172" "Asking price $53,589 near Bloomsburg, PA 17815 miles driven 57,249 mi avg. miles 9,541 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Gray interior color Black stock # 138172 vin # 1GT12TEY8JF138172 History Vehicle Report fuel type Diesel features Full Options List" "$ 53,589

$960.53 Est. Mo."
"2017 CHEVROLET TRAVERSE LT LT1 - 1GNKRGKD4HJ247820" "Asking price $15,995 near Newport News, VA 23608 miles driven 94,694 mi avg. miles 13,527 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Black stock # 247820 vin # 1GNKRGKD4HJ247820 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 15,995

$286.69 Est. Mo."
"2020 LINCOLN AVIATOR BLACK LABEL - 5LM5J9XC5LGL15405" "Asking price $54,823 near Somerset, KY 42501 miles driven 49,788 mi avg. miles 12,447 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Blue interior color Tan stock # L15405 vin # 5LM5J9XC5LGL15405 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 54,823

$982.65 Est. Mo."
"2023 HYUNDAI KONA SEL - KM8K6CAB9PU998382" "Asking price $22,981 price drop $24,500 $1,519 near Palmdale, CA 93551 miles driven 3,718 mi avg. miles 3,718 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 998382 vin # KM8K6CAB9PU998382 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 24,500
